"","Year","HEAD_ID","HSHD_MBR_TOTAL_CNT","NUM_BEDRM_CNT","TOTAL_DPNDNT_CNT","TOTAL_ANNL_INCM_AMNT","ADLT_AGE_18_21_CNT","ADLT_AGE_22_25_CNT","ADLT_AGE_26_35_CNT","ADLT_AGE_36_49_CNT","ADLT_AGE_50_61_CNT","ADLT_AGE_62_85_CNT","ADLT_AGE_ABOVE85_CNT","DSBLD_CHLDRN_CNT","HEAD_AGE_YR_CNT","CHLDRN_AGE_0_3_CNT","CHLDRN_AGE_4_5_CNT","CHLDRN_AGE_6_12_CNT","CHLDRN_AGE_13_17_CNT","CHLDRN_MBR_CNT","HEAD_GNDR_CD","HEAD_ELDLY_INDR","HEAD_DSBLTY_INDR","HEAD_RACE_CD","HEAD_ETHNCY_CD","H6_CD","CHLDRN_MBR_INDR","CNTRL_CITY_CD","GROSS_RENT_AMNT","ASSTN_PYMNT_AMNT","TOTAL_FMLY_CRBTN_AMNT","PVRTY_PRCNT","MNRTY_PRCNT","BLACK_PRCNT","HISPANIC_PRCNT","WHITE_PRCNT","pgm_type_edited","total_annl_incm_amnt_rounded","gross_rent_amnt_rounded","asstn_pymnt_amnt_rounded","total_fmly_crbtn_amnt_rounded"
"2772",2009,2335882,2,3,0,60055,1,0,0,1,0,0,0,0,37,0,0,0,0,0,"F",0,0,"White",1,3,0,0,"1284","0","1284",21.553,99.835,91.284,4.262,0.165,"HCVP",60100,"1300","0","1300"
"2773",2009,2336295,3,3,2,84834,0,0,1,0,0,0,0,0,35,0,0,1,1,2,"F",0,0,"Black",2,6,1,0,"1231","0","1231",19.912,72.016,19.725,43.401,27.984,"HCVP",84800,"1250","0","1250"
"2774",2009,2336758,10,5,9,29892,0,0,0,1,0,0,0,1,36,0,0,4,5,9,"F",0,1,"Black",2,5,1,0,".",".","629",26.823,81.51,0.846,1.563,18.49,"Public Housing",29900,".",".","650"
"2775",2009,2337168,2,2,0,21104,0,0,0,0,2,0,0,0,56,0,0,0,0,0,"M",0,1,"White",1,2,0,1,"1024","506","518",33.162,94.137,35.525,51.653,5.863,"HCVP",21100,"1000","500","500"
"2776",2009,2337804,2,2,0,35743,0,0,1,0,0,1,0,0,33,0,0,0,0,0,"M",0,0,"White",1,3,0,0,".",".","495",26.481,96.93,28.46,66.91,3.07,"Public Housing",35700,".",".","500"
"2777",2009,2339492,3,3,1,11160,0,0,2,0,0,0,0,0,30,0,1,0,0,1,"M",0,0,"White",2,6,1,1,"1155","888","267",55.051,6.583,5.582,0.08,93.417,"HCVP",11200,"1150","900","250"
"2778",2009,2339654,3,3,2,12871,0,0,1,0,0,0,0,0,27,1,0,1,0,2,"F",0,0,"Black",2,6,1,1,"1467","1127","340",9.831,16.569,4.498,7.573,83.431,"HCVP",12900,"1450","1150","350"
"2779",2009,2339874,1,1,0,11206,0,0,0,0,0,1,0,0,79,0,0,0,0,0,"F",1,0,"White",1,1,0,0,".",".","250",34.489,97.989,6.124,91.353,2.011,"Public Housing",11200,".",".","250"
"2780",2009,2342701,4,3,1,22105,2,0,0,0,2,0,0,0,59,0,0,0,0,0,"M",0,0,"White",1,3,0,0,".",".","541",44.765,98.616,31.777,65.1,1.384,"Public Housing",22100,".",".","550"
"2781",2009,2349695,1,2,0,14975,0,0,0,0,0,0,1,0,95,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"600","302","298",11.978,2.475,0,1.951,97.525,"HCVP",15000,"600","300","300"
"2782",2009,2349781,1,1,0,10704,0,0,0,0,0,1,0,0,85,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"1292","1034","258",1.914,15.183,2.397,5.793,84.817,"HCVP",10700,"1300","1050","250"
"2783",2009,2350868,1,1,0,8459,0,0,0,0,0,1,0,0,77,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"1288","1086","202",10.204,43.08,22.879,11.105,56.92,"HCVP",8500,"1300","1100","200"
"2784",2009,2351012,1,1,0,8328,0,0,0,0,0,1,0,0,82,0,0,0,0,0,"F",1,0,"White",1,1,0,0,"618","420","198",18.898,83.273,0.701,82.178,16.727,"HCVP",8300,"600","400","200"
"2785",2009,2351381,1,1,0,9828,0,0,0,0,0,1,0,0,71,0,0,0,0,0,"M",1,0,"White",2,1,0,0,"600","364","236",19.556,6.154,2.967,0.824,93.846,"HCVP",9800,"600","350","250"
"2786",2009,2351393,1,2,0,9372,0,0,0,0,0,1,0,0,75,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"607","356","251",9.936,0.9,0.204,0.305,99.1,"HCVP",9400,"600","350","250"
"2787",2009,2352077,2,3,0,16704,0,0,0,0,0,2,0,0,66,0,0,0,0,0,"M",1,0,"White",1,1,0,0,".",".","408",28.068,73.921,12.798,39.93,26.079,"Public Housing",16700,".",".","400"
"2788",2009,2352338,1,1,0,10908,0,0,0,0,0,1,0,0,63,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"760","518","242",31.928,14.402,0.281,6.685,85.598,"HCVP",10900,"750","500","250"
"2789",2009,2352468,1,0,0,22033,0,0,0,0,0,1,0,0,63,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"766","225","541",12.148,20.029,0.589,6.557,79.971,"HCVP",22000,"750","250","550"
"2790",2009,2352669,1,2,0,13284,0,0,0,0,0,1,0,0,77,0,0,0,0,0,"F",1,0,"Black",1,1,0,0,"780","477","303",24.471,95.644,3.172,78.909,4.356,"HCVP",13300,"800","500","300"
"2791",2009,2353132,3,2,1,17328,0,1,1,0,1,0,0,0,58,0,0,0,0,0,"F",0,1,"White",2,2,0,0,".",".","411",29.495,80.426,28.907,45.931,19.574,"Public Housing",17300,".",".","400"
"2792",2009,2353666,1,1,0,9132,0,0,0,0,0,1,0,0,71,0,0,0,0,0,"F",1,0,"White",1,1,0,0,"1143","925","218",36.356,79.033,15.58,52.069,20.967,"HCVP",9100,"1150","950","200"
"2793",2009,2354441,2,1,0,13797,0,0,0,2,0,0,0,0,47,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"475","164","311",11.978,2.475,0,1.951,97.525,"HCVP",13800,"500","150","300"
"2794",2009,2355587,4,3,2,45047,0,0,1,1,0,0,0,0,41,0,1,1,0,2,"M",0,1,"White",1,5,1,0,".",".","913",14.226,16.42,1.801,10.947,83.58,"Public Housing",45000,".",".","900"
"2795",2009,2355921,5,2,4,34579,1,1,0,1,0,0,0,0,42,0,1,1,0,2,"F",0,0,"Black",2,6,1,0,".",".","495",34.327,99.016,84.052,11.809,0.984,"Public Housing",34600,".",".","500"
"2796",2009,2356373,3,5,1,24960,1,0,0,1,0,0,0,0,38,0,0,0,1,1,"F",0,1,"Black",1,5,1,1,"1560","363","1197",4.095,14.521,11.208,2.151,85.479,"HCVP",25000,"1550","350","1200"
"2797",2009,2356752,2,2,1,17739,0,0,0,1,0,0,0,0,46,0,0,0,1,1,"F",0,1,"White",1,5,1,1,"1519","968","551",9.07,47.162,2.274,13.705,52.838,"HCVP",17700,"1500","950","550"
"2798",2009,2356986,1,0,0,9132,0,0,0,0,0,1,0,0,75,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"495","277","218",32.057,7.991,0.827,4.846,92.009,"HCVP",9100,"500","300","200"
"2799",2009,2357186,1,1,0,7716,0,0,0,0,0,1,0,0,79,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,"698","515","183",17.268,61.946,27.324,14.842,38.054,"HCVP",7700,"700","500","200"
"2800",2009,2357202,3,2,2,21200,0,0,1,0,0,0,0,0,31,0,1,1,0,2,"F",0,0,"Black",1,6,1,0,".",".","495",28.288,99.819,79.556,17.077,0.181,"Public Housing",21200,".",".","500"
"2801",2009,2358734,3,2,2,31245,0,0,1,0,0,0,0,0,31,0,0,1,1,2,"F",0,0,"Black",2,6,1,0,".",".","495",43.488,76.513,46.725,23.771,23.487,"Public Housing",31200,".",".","500"
"2802",2009,2358898,2,2,1,6018,0,0,1,0,0,0,0,0,28,0,0,1,0,1,"F",0,0,"Black",2,6,1,0,".",".","139",53.846,99.685,59.832,39.678,0.315,"Public Housing",6000,".",".","150"
"2803",2009,2359264,2,1,0,39252,0,0,2,0,0,0,0,0,30,0,0,0,0,0,"M",0,1,"White",2,2,0,1,"494","0","494",9.494,4.576,0.257,1.362,95.424,"HCVP",39300,"500","0","500"
"2804",2009,2359548,3,3,2,4940,0,0,1,0,0,0,0,0,26,1,0,1,0,2,"F",0,0,"Black",2,6,1,0,"860","748","112",20.796,85.514,78.983,1.994,14.486,"HCVP",4900,"850","750","100"
"2805",2009,2361934,6,2,3,69081,1,0,0,1,1,0,0,0,52,1,0,1,1,3,"M",0,0,"Black",2,6,1,0,".",".","495",53.955,99.292,75.272,18.379,0.708,"Public Housing",69100,".",".","500"
"2806",2009,2366989,1,2,0,8088,0,0,0,0,0,1,0,0,64,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"640","454","186",3.763,16.996,8.587,2.82,83.004,"HCVP",8100,"650","450","200"
"2807",2009,2367806,1,1,0,17481,0,0,0,0,0,0,1,0,88,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"1227","507","720",8.549,25.345,10.728,3.142,74.655,"HCVP",17500,"1250","500","700"
"2808",2009,2368542,1,1,0,33727,0,0,0,0,0,1,0,0,85,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"966","172","794",7.847,17.133,3.604,6.779,82.867,"HCVP",33700,"950","150","800"
"2809",2009,2368585,1,1,0,10469,0,0,0,0,0,1,0,0,74,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"565","334","231",23.374,12.904,7.2,1.822,87.096,"HCVP",10500,"550","350","250"
"2810",2009,2369532,1,1,0,9629,0,0,0,0,0,1,0,0,77,0,0,0,0,0,"F",1,0,"White",2,1,0,2,".",".","164",21.58,8.022,0.719,0.216,91.978,"Public Housing",9600,".",".","150"
"2811",2009,2369935,1,2,0,9372,0,0,0,0,0,1,0,0,82,0,0,0,0,0,"F",1,0,"White",1,1,0,0,".",".","224",56.588,98.606,44.806,50.507,1.394,"Public Housing",9400,".",".","200"
"2812",2009,2370600,2,3,1,28052,1,0,0,0,0,1,0,0,67,0,0,0,0,0,"F",1,0,"Black",2,1,0,1,".",".","636",16.569,83.89,63.688,14.954,16.11,"Public Housing",28100,".",".","650"
"2813",2009,2371230,1,2,0,58793,0,0,0,0,1,0,0,0,58,0,0,0,0,0,"M",0,0,"Black",2,3,0,0,".",".","495",39.242,100,90.802,9.198,0,"Public Housing",58800,".",".","500"
"2814",2009,2372659,2,2,1,15840,0,0,0,0,1,0,0,1,52,0,0,0,1,1,"F",0,1,"White",1,5,1,0,".",".","374",32.552,97.179,46.975,42.694,2.821,"Public Housing",15800,".",".","350"
"2815",2009,2373140,4,3,3,16131,1,0,1,0,1,0,0,0,58,1,0,0,0,1,"F",0,1,"White",1,5,1,0,".",".","357",38.215,97.489,28.147,67.339,2.511,"Public Housing",16100,".",".","350"
"2816",2009,2374740,2,3,0,14390,1,0,0,1,0,0,0,0,48,0,0,0,0,0,"F",0,0,"White",1,3,0,0,".",".","360",54.328,99.269,59.809,37.746,0.731,"Public Housing",14400,".",".","350"
"2817",2009,2374898,2,2,1,29935,1,0,0,1,0,0,0,0,43,0,0,0,0,0,"F",0,0,"Black",2,3,0,1,"1539","802","737",7.573,90.75,64.318,17.811,9.25,"HCVP",29900,"1550","800","750"
"2818",2009,2375208,3,3,1,6797,1,0,0,1,0,0,0,0,44,0,0,0,1,1,"F",0,0,"Black",2,6,1,0,".",".","133",51.625,97.965,92.632,2.316,2.035,"Public Housing",6800,".",".","150"
"2819",2009,2375454,3,2,2,30033,1,1,0,1,0,0,0,0,47,0,0,0,0,0,"F",0,0,"Black",1,3,0,0,".",".","495",54.362,99.403,69.948,27.293,0.597,"Public Housing",30000,".",".","500"
"2820",2009,2375919,2,1,0,11760,0,0,0,2,0,0,0,0,43,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"598","279","319",24.444,4.253,0.608,2.203,95.747,"HCVP",11800,"600","300","300"
"2821",2009,2376070,3,2,2,20956,0,0,1,0,0,0,0,0,32,0,0,1,1,2,"F",0,0,"White",2,6,1,2,"669","86","583",11.565,2.839,0.599,1.131,97.161,"HCVP",21000,"650","100","600"
"2822",2009,2376356,2,3,0,5887,1,0,0,1,0,0,0,0,43,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,".",".","147",54.588,99.643,55.084,42.374,0.357,"Public Housing",5900,".",".","150"
"2823",2009,2376401,5,3,3,27769,0,0,0,2,0,0,0,0,40,0,0,2,1,3,"M",0,0,"White",2,6,1,0,"776","118","658",19.456,9.965,5.528,0.986,90.035,"HCVP",27800,"800","100","650"
"2824",2009,2376832,2,1,0,12060,0,0,0,0,0,2,0,0,70,0,0,0,0,0,"M",1,0,"Black",2,1,0,0,".",".","292",45.03,78.49,59.195,10.268,21.51,"Public Housing",12100,".",".","300"
"2825",2009,2377572,4,3,1,44792,0,2,0,1,0,0,0,0,45,0,0,0,1,1,"F",0,0,"Black",2,6,1,0,".",".","619",38.538,94.508,72.917,17.955,5.492,"Public Housing",44800,".",".","600"
"2826",2009,2377703,3,3,1,52022,1,0,0,1,0,0,0,0,38,0,0,1,0,1,"F",0,0,"Black",2,6,1,1,"1835","295","1540",5.731,18.928,2.457,6.478,81.072,"HCVP",52000,"1850","300","1550"
"2827",2009,2378468,3,3,2,36213,1,0,0,1,0,0,0,0,44,0,0,0,1,1,"F",0,0,"Black",2,6,1,1,"1401","520","881",9.901,7.323,1.177,0.371,92.677,"HCVP",36200,"1400","500","900"
"2828",2009,2388471,2,1,0,22854,0,0,0,0,0,0,2,0,89,0,0,0,0,0,"M",1,0,"White",2,1,0,0,".",".","500",18.298,6.171,0.947,1.464,93.829,"Public Housing",22900,".",".","500"
"2829",2009,2389108,1,1,0,16442,0,0,0,0,0,0,1,0,95,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,".",".","401",17.756,63.217,16.513,39.307,36.783,"Public Housing",16400,".",".","400"
"2830",2009,2390730,1,1,0,16721,0,0,0,0,0,1,0,0,75,0,0,0,0,0,"M",1,0,"White",2,1,0,1,"1208","816","392",10.408,35.17,0.892,8.127,64.83,"HCVP",16700,"1200","800","400"
"2831",2009,2391475,1,1,0,7692,0,0,0,0,0,1,0,0,67,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,"1435","1270","165",29.005,91.871,38.546,48.892,8.129,"HCVP",7700,"1450","1250","150"
"2832",2009,2391736,2,1,1,9132,0,0,0,0,0,2,0,0,67,0,0,0,1,1,"F",1,0,"Black",2,4,1,0,"911","705","206",50.626,89.044,31.277,55.581,10.956,"HCVP",9100,"900","700","200"
"2833",2009,2391805,1,2,0,41136,0,0,0,0,0,1,0,0,67,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,".",".","495",34.327,99.016,84.052,11.809,0.984,"Public Housing",41100,".",".","500"
"2834",2009,2392095,1,1,0,21929,0,0,0,0,0,0,1,0,90,0,0,0,0,0,"M",1,0,"White",2,1,0,2,".",".","500",20.905,34.446,19.619,12.439,65.554,"Public Housing",21900,".",".","500"
"2835",2009,2392210,1,1,0,9708,0,0,0,0,0,1,0,0,67,0,0,0,0,0,"F",1,0,"White",1,1,0,0,"681","448","233",35.75,97.132,3.786,90.889,2.868,"HCVP",9700,"700","450","250"
"2836",2009,2392220,2,2,0,20748,0,0,0,0,0,2,0,0,63,0,0,0,0,0,"F",1,0,"White",1,1,0,0,"651","156","495",42.118,69.767,7.086,54.168,30.233,"HCVP",20700,"650","150","500"
"2837",2009,2392426,1,2,0,14494,0,0,0,0,0,1,0,0,70,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,".",".","334",57.551,95.74,38.065,56.134,4.26,"Public Housing",14500,".",".","350"
"2838",2009,2392539,1,2,0,8700,0,0,0,0,0,1,0,0,65,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"511","303","208",12.032,8.781,5.644,0.832,91.219,"HCVP",8700,"500","300","200"
"2839",2009,2392910,1,3,0,18792,0,0,0,0,1,0,0,0,59,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"774","397","377",3.737,8.213,1.752,3.659,91.787,"HCVP",18800,"750","400","400"
"2840",2009,2393437,3,2,1,40962,0,0,0,1,1,0,0,0,58,0,0,1,0,1,"F",0,0,"White",1,6,1,0,".",".","495",54.588,99.643,55.084,42.374,0.357,"Public Housing",41000,".",".","500"
"2841",2009,2393515,2,2,0,13212,0,0,0,0,2,0,0,0,60,0,0,0,0,0,"M",0,1,"White",2,2,0,1,"886","547","339",67.083,1.926,0,1.854,98.074,"HCVP",13200,"900","550","350"
"2842",2009,2393665,3,3,1,15737,0,1,0,0,2,0,0,0,53,0,0,0,0,0,"M",0,0,"Black",2,3,0,0,".",".","381",18.463,64.518,24.313,29.093,35.482,"Public Housing",15700,".",".","400"
"2843",2009,2393838,1,1,0,9132,0,0,0,0,1,0,0,0,53,0,0,0,0,0,"F",0,1,"White",2,2,0,1,".",".","218",20.131,9.034,1.578,4.68,90.966,"Public Housing",9100,".",".","200"
"2844",2009,2394338,1,1,0,9373,0,0,0,0,1,0,0,0,50,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"1324","1100","224",10.822,32.463,3.88,25.845,67.537,"HCVP",9400,"1300","1100","200"
"2845",2009,2394625,1,2,0,9648,0,0,0,0,0,1,0,0,65,0,0,0,0,0,"F",1,0,"White",1,1,0,0,".",".","231",15.47,32.568,5.979,20.129,67.432,"Public Housing",9600,".",".","250"
"2846",2009,2394729,1,0,0,5,0,0,0,0,1,0,0,0,50,0,0,0,0,0,"F",0,0,"Black",2,3,0,2,"607","557","50",20.773,24.702,9.99,3.579,75.298,"HCVP",0,"600","550","50"
"2847",2009,2394982,2,2,0,7200,1,0,0,1,0,0,0,0,48,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,".",".","180",28.691,94.743,51.151,34.498,5.257,"Public Housing",7200,".",".","200"
"2848",2009,2395700,2,1,0,10890,0,0,0,0,0,2,0,0,80,0,0,0,0,0,"M",1,0,"Black",2,1,0,0,".",".","218",29.814,94.379,85.435,5.031,5.621,"Public Housing",10900,".",".","200"
"2849",2009,2396403,5,4,3,15280,0,0,1,1,0,0,0,0,41,0,1,1,1,3,"M",0,1,"White",2,5,1,0,"1380","1044","336",52.2,36.474,4.548,25.327,63.526,"HCVP",15300,"1400","1050","350"
"2850",2009,2396406,6,4,5,17266,0,0,1,0,0,0,0,0,35,0,1,1,3,5,"F",0,0,"Black",2,6,1,0,"871","413","458",39.228,52.225,18.645,27.085,47.775,"HCVP",17300,"850","400","450"
"2851",2009,2396670,2,2,1,6500,0,0,1,0,0,0,0,0,33,0,0,0,1,1,"F",0,0,"White",1,6,1,0,"1188","1037","151",44.467,92.623,15.571,66.106,7.377,"HCVP",6500,"1200","1050","150"
"2852",2009,2396734,6,3,5,31929,2,0,0,1,0,0,0,0,45,0,0,2,1,3,"F",0,0,"White",1,6,1,1,"1765","1027","738",17.868,74.462,29.365,36.867,25.538,"HCVP",31900,"1750","1050","750"
"2853",2009,2399122,2,2,1,6018,0,0,1,0,0,0,0,0,28,0,1,0,0,1,"F",0,0,"White",1,6,1,0,".",".","139",29.328,78.066,26.939,33.454,21.934,"Public Housing",6000,".",".","150"
"2854",2009,2399672,4,3,1,0,1,0,0,1,1,0,0,0,46,0,0,0,1,1,"F",0,0,"White",1,6,1,1,"604","554","50",40.202,99.099,0,98.88,0.901,"HCVP",0,"600","550","50"
"2855",2009,2400366,1,1,0,9132,0,0,0,0,0,1,0,0,82,0,0,0,0,0,"F",1,0,"Asian",2,1,0,0,".",".","218",26.823,81.51,0.846,1.563,18.49,"Public Housing",9100,".",".","200"
"2856",2009,2400407,5,3,4,19896,0,0,1,0,0,0,0,0,26,1,2,1,0,4,"F",0,0,"Black",1,6,1,0,"1437","988","449",21.839,84.525,26.386,17.532,15.475,"HCVP",19900,"1450","1000","450"
"2857",2009,2401706,1,1,0,16120,0,1,0,0,0,0,0,0,23,0,0,0,0,0,"F",0,0,"Black",1,3,0,0,"1198","795","403",33.991,80.077,8.775,56.937,19.923,"HCVP",16100,"1200","800","400"
"2858",2009,2405314,4,3,3,33790,0,0,1,0,0,0,0,2,30,0,0,3,0,3,"F",0,0,"Black",1,6,1,0,".",".","619",56.38,99.872,49.4,48.659,0.128,"Public Housing",33800,".",".","600"
"2859",2009,2405873,2,2,0,16776,0,0,0,0,0,2,0,0,77,0,0,0,0,0,"M",1,0,"White",2,1,0,1,"937","517","420",6.95,24.681,8.126,6.657,75.319,"HCVP",16800,"950","500","400"
"2860",2009,2406387,1,2,0,9372,0,0,0,0,1,0,0,0,54,0,0,0,0,0,"F",0,1,"Black",1,2,0,0,".",".","224",38.563,95.821,15.258,78.531,4.179,"Public Housing",9400,".",".","200"
"2861",2009,2406681,1,1,0,9132,0,0,0,0,1,0,0,0,58,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"663","445","218",5.553,7.27,2.548,3.024,92.73,"HCVP",9100,"650","450","200"
"2862",2009,2409555,1,1,0,9372,0,0,0,0,0,0,1,0,89,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,".",".","224",61.376,100,74.318,25.027,0,"Public Housing",9400,".",".","200"
"2863",2009,2411397,2,1,0,17124,0,0,0,0,0,0,2,0,95,0,0,0,0,0,"M",1,0,"White",1,1,0,1,"875","471","404",6.876,29.347,10.103,13.249,70.653,"HCVP",17100,"900","450","400"
"2864",2009,2412148,1,1,0,8412,0,0,0,0,0,1,0,0,73,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,"516","338","178",37.263,95.43,91.107,2.946,4.57,"HCVP",8400,"500","350","200"
"2865",2009,2412441,1,3,0,8326,0,0,0,0,0,1,0,0,71,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,".",".","176",9.899,57.938,25.829,23.475,42.062,"Public Housing",8300,".",".","200"
"2866",2009,2412829,1,3,0,9384,0,0,0,0,0,1,0,0,73,0,0,0,0,0,"F",1,0,"Black",2,1,0,1,"628","403","225",17.01,30.747,25.525,2.434,69.253,"HCVP",9400,"650","400","250"
"2867",2009,2413524,1,3,0,8616,0,0,0,0,0,1,0,0,73,0,0,0,0,0,"F",1,0,"Native American",2,1,0,2,"535","214","321",23.89,19.539,3.757,7.864,80.461,"HCVP",8600,"550","200","300"
"2868",2009,2413891,1,1,0,9132,0,0,0,0,1,0,0,0,56,0,0,0,0,0,"M",0,1,"Black",1,2,0,0,"900","682","218",26.895,92.628,14.39,56.022,7.372,"HCVP",9100,"900","700","200"
"2869",2009,2413912,1,1,0,9132,0,0,0,0,1,0,0,0,56,0,0,0,0,0,"F",0,1,"White",1,2,0,0,"716","498","218",16.49,50.166,16.428,29.341,49.834,"HCVP",9100,"700","500","200"
"2870",2009,2414712,2,3,1,8604,0,0,0,0,0,1,0,0,79,0,0,0,1,1,"F",1,0,"White",1,4,1,0,".",".","193",26.823,81.51,0.846,1.563,18.49,"Public Housing",8600,".",".","200"
"2871",2009,2414793,3,2,0,28324,0,0,1,0,2,0,0,0,59,0,0,0,0,0,"M",0,1,"White",1,2,0,0,".",".","495",34.635,86.484,25.301,56.542,13.516,"Public Housing",28300,".",".","500"
"2872",2009,2414958,3,3,1,22375,2,0,0,0,1,0,0,0,52,0,0,0,0,0,"F",0,0,"Black",2,3,0,1,"1750","1202","548",19.67,34.277,15.283,16.846,65.723,"HCVP",22400,"1750","1200","550"
"2873",2009,2415379,1,1,0,7884,0,0,0,0,0,1,0,0,66,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"492","305","187",11.048,22.648,5.109,11.103,77.352,"HCVP",7900,"500","300","200"
"2874",2009,2415670,1,2,0,11424,0,0,0,0,1,0,0,0,52,0,0,0,0,0,"F",0,1,"White",1,2,0,1,"573","297","276",8.873,22.775,11.123,10.337,77.225,"HCVP",11400,"550","300","300"
"2875",2009,2415899,5,6,2,13890,1,0,0,0,2,0,0,0,58,0,0,0,2,2,"M",0,0,"White",2,6,1,1,"1504","1181","323",55.051,6.583,5.582,0.08,93.417,"HCVP",13900,"1500","1200","300"
"2876",2009,2415966,2,2,1,8379,0,0,0,1,0,0,0,0,46,0,0,0,1,1,"F",0,1,"White",2,5,1,1,"1800","1472","328",5.785,72.026,20.39,48.56,27.974,"HCVP",8400,"1800","1450","350"
"2877",2009,2416910,4,3,3,22436,0,0,0,1,0,0,0,0,37,0,0,2,1,3,"F",0,0,"Black",2,6,1,0,"851","365","486",19.523,36.693,27.712,4.861,63.307,"HCVP",22400,"850","350","500"
"2878",2009,2418052,5,3,2,43107,2,0,0,1,0,0,0,0,38,0,0,0,2,2,"F",0,0,"Black",2,6,1,0,".",".","619",33.045,95.124,66.252,19.663,4.876,"Public Housing",43100,".",".","600"
"2879",2009,2418570,3,3,2,8164,0,0,1,0,0,0,0,0,31,0,1,1,0,2,"F",0,0,"Black",2,6,1,0,"1322","1142","180",21.536,97.799,91.673,2.058,2.201,"HCVP",8200,"1300","1150","200"
"2880",2009,2419278,5,4,4,11576,0,0,1,0,0,0,0,0,31,1,0,3,0,4,"F",0,0,"White",2,6,1,0,"1792","1282","510",39.734,98.774,28.312,69.27,1.226,"HCVP",11600,"1800","1300","500"
"2881",2009,2419373,1,1,0,10697,0,0,0,0,0,1,0,0,79,0,0,0,0,0,"M",1,0,"White",2,1,0,1,"1154","828","326",13.904,54.968,15.255,32.975,45.032,"HCVP",10700,"1150","850","350"
"2882",2009,2420025,3,2,1,19264,0,0,0,1,1,0,0,0,56,0,0,1,0,1,"M",0,1,"Black",1,5,1,0,".",".","460",26.481,96.93,28.46,66.91,3.07,"Public Housing",19300,".",".","450"
"2883",2009,2420064,1,1,0,8690,0,0,0,0,0,0,1,0,90,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"817","610","207",39.71,10.609,0.213,5.283,89.391,"HCVP",8700,"800","600","200"
"2884",2009,2422391,3,3,2,10764,1,0,0,0,1,0,0,0,51,0,0,0,1,1,"F",0,1,"White",1,5,1,0,"1606","1371","235",25.087,92.107,46.621,33.606,7.893,"HCVP",10800,"1600","1350","250"
"2885",2009,2424135,2,2,0,8923,1,0,0,1,0,0,0,0,46,0,0,0,0,0,"F",0,0,"Black",1,3,0,0,"783","560","223",46.936,99.32,44.175,51.863,0.68,"HCVP",8900,"800","550","200"
"2886",2009,2430093,3,1,2,19328,0,1,0,0,0,0,0,0,24,1,0,1,0,2,"F",0,0,"Black",2,6,1,0,".",".","421",45.632,98.195,69.747,26.426,1.805,"Public Housing",19300,".",".","400"
"2887",2009,2431159,1,1,0,26395,0,0,0,0,0,1,0,0,83,0,0,0,0,0,"M",1,0,"White",1,1,0,1,"1154","552","602",13.904,54.968,15.255,32.975,45.032,"HCVP",26400,"1150","550","600"
"2888",2009,2432222,2,3,0,20890,0,0,0,0,1,1,0,0,82,0,0,0,0,0,"F",1,0,"White",1,1,0,0,".",".","512",48.367,97.639,14.878,41.582,2.361,"Public Housing",20900,".",".","500"
"2889",2009,2432276,1,1,0,10680,0,0,0,0,0,0,1,0,86,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,"579","322","257",34.295,38.906,5.291,27.212,61.094,"HCVP",10700,"600","300","250"
"2890",2009,2432537,1,1,0,9552,0,0,0,0,0,1,0,0,78,0,0,0,0,0,"F",1,0,"White",1,1,0,0,".",".","229",17.756,63.217,16.513,39.307,36.783,"Public Housing",9600,".",".","250"
"2891",2009,2432639,1,2,0,10596,0,0,0,0,0,1,0,0,75,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,".",".","255",48.239,96.777,25.589,69.52,3.223,"Public Housing",10600,".",".","250"
